,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
062918_112 green_LineProfile_1.tif,28.93,29.06,29.0,0.003415,0.0002233,100.0,1
062918_112 green_LineProfile_2.tif,3.808,4.102,4.0,0.005394,0.000794,86.49,1
062918_112 green_LineProfile_3.tif,21.84,23.78,23.0,0.03093,0.03187,38.36,4
062918_112 green_LineProfile_4.tif,1.0,24.77,4.0,0.02983,0.3472,33.56,1
062918_112 green_LineProfile_5.tif,49.26,51.48,50.0,0.05574,0.06397,39.99,11
062918_112 green_LineProfile_6.tif,36.17,57.0,51.0,0.06063,0.4191,30.55,6
062918_112 green_LineProfile_7.tif,1.0,98.0,77.0,0.144,7.655,100.0,1
062918_112 green_LineProfile_8.tif,1.0,98.0,50.0,0.1478,7.009,100.0,1
062918_113 green_LineProfile_3.tif,90.07,92.74,91.0,0.03339,0.04385,36.83,9
062918_113 green_LineProfile_4.tif,82.42,84.27,84.0,0.0118,0.01249,23.16,8
062918_113 green_LineProfile_5.tif,83.44,98.0,88.0,0.0257,0.1494,27.62,21
062918_113 green_LineProfile_6.tif,1.792,6.156,4.0,0.03091,0.05508,17.05,1
062918_113 green_LineProfile_7.tif,16.1,36.73,25.0,0.03574,0.3805,29.59,3
062918_113 green_LineProfile_8.tif,1.0,40.11,31.0,0.0636,1.218,63.06,1
070218_13 green_LineProfile_1.tif,1.0,60.2,39.0,0.06652,2.462,95.24,1
070218_13 green_LineProfile_2.tif,1.0,60.12,39.0,0.07516,2.788,95.02,1
070218_13 green_LineProfile_3.tif,1.0,58.89,39.0,0.07749,2.602,94.62,1
070218_13 green_LineProfile_4.tif,1.0,57.67,39.0,0.06785,2.041,94.09,1
070218_13 green_LineProfile_5.tif,1.0,58.3,47.0,0.05374,1.561,94.89,1
070218_13 green_LineProfile_6.tif,22.32,57.95,40.0,0.05201,1.101,78.24,3
070218_13 green_LineProfile_7.tif,23.82,60.85,43.0,0.04442,0.9632,83.84,4
070218_13 green_LineProfile_8.tif,29.61,62.2,43.0,0.03828,0.6876,96.69,3
070218_14 green_LineProfile_1.tif,1.493,111.0,62.0,0.4082,37.78,100.0,1
070218_14 green_LineProfile_2.tif,1.035,111.0,96.0,0.3904,34.77,100.0,1
070218_14 green_LineProfile_3.tif,1.309,111.0,47.0,0.2864,25.49,100.0,1
070218_14 green_LineProfile_4.tif,1.0,111.0,94.0,0.4116,35.78,100.0,1
070218_14 green_LineProfile_5.tif,1.536,111.0,55.0,0.2784,25.29,100.0,1
070218_14 green_LineProfile_6.tif,1.536,111.0,55.0,0.2784,25.29,100.0,1
070218_14 green_LineProfile_7.tif,1.0,111.0,98.0,0.4465,36.44,100.0,1
070218_14 green_LineProfile_8.tif,1.303,111.0,98.0,0.4134,32.47,100.0,1
070218_15 green_LineProfile_1.tif,41.69,84.42,63.0,0.03451,0.839,86.67,1
070218_15 green_LineProfile_2.tif,40.26,84.36,67.0,0.04001,1.081,88.38,4
070218_15 green_LineProfile_3.tif,40.02,90.33,44.0,0.05205,1.214,85.25,7
070218_15 green_LineProfile_4.tif,40.71,87.72,67.0,0.04167,1.31,88.69,3
070218_15 green_LineProfile_5.tif,39.6,87.97,46.0,0.0501,1.547,75.39,4
070218_15 green_LineProfile_6.tif,40.04,90.74,63.0,0.03875,1.218,86.9,4
070218_15 green_LineProfile_7.tif,40.51,105.0,62.0,0.03887,1.63,100.0,1
070218_15 green_LineProfile_8.tif,40.83,105.0,54.0,0.0633,2.632,100.0,1
070218_17 green_LineProfile_1.tif,51.72,63.8,56.0,0.0226,0.1741,99.69,2
070218_17 green_LineProfile_2.tif,49.23,69.66,55.0,0.0442,0.5056,81.3,10
070218_17 green_LineProfile_3.tif,49.68,58.76,51.0,0.012,0.05894,31.49,6
070218_17 green_LineProfile_4.tif,49.54,64.97,57.0,0.03823,0.2869,96.91,6
070218_17 green_LineProfile_5.tif,43.16,67.05,52.0,0.07015,1.114,66.73,6
070218_17 green_LineProfile_6.tif,50.95,65.64,62.0,0.04398,0.2963,99.14,1
070218_17 green_LineProfile_7.tif,49.25,61.68,52.0,0.02836,0.1909,62.94,10
070218_17 green_LineProfile_8.tif,45.06,54.89,47.0,0.02597,0.1194,29.13,8
070218_22 green_LineProfile_1.tif,1.417,23.8,15.0,0.0182,0.2004,79.72,1
070218_22 green_LineProfile_2.tif,1.545,29.98,5.0,0.0238,0.3921,76.54,1
070218_22 green_LineProfile_3.tif,1.731,37.7,15.0,0.03341,0.5565,60.68,1
070218_22 green_LineProfile_4.tif,1.378,63.47,16.0,0.08476,3.816,61.3,1
070218_22 green_LineProfile_5.tif,1.57,61.96,24.0,0.09157,4.031,63.19,1
070218_22 green_LineProfile_6.tif,1.0,39.23,3.0,0.05621,1.198,84.93,1
070218_22 green_LineProfile_7.tif,1.659,61.81,19.0,0.05487,1.659,63.63,1
070218_22 green_LineProfile_8.tif,1.343,66.76,7.0,0.168,8.906,60.37,1
070218_23 green_LineProfile_1.tif,1.0,31.29,27.0,0.05669,0.9543,41.97,1
070218_23 green_LineProfile_2.tif,1.0,29.99,20.0,0.07019,1.311,41.43,1
070218_23 green_LineProfile_3.tif,1.0,29.42,13.0,0.05779,1.121,38.72,1
070218_23 green_LineProfile_4.tif,78.2,114.0,109.0,0.04689,1.263,39.28,6
070218_23 green_LineProfile_5.tif,75.38,114.0,87.0,0.06519,1.823,38.7,3
070218_23 green_LineProfile_6.tif,1.0,29.52,21.0,0.1155,2.181,38.42,1
070218_23 green_LineProfile_7.tif,1.0,31.05,11.0,0.1128,1.415,58.28,1
070218_23 green_LineProfile_8.tif,1.0,29.34,11.0,0.0953,1.684,40.91,1
070218_24 green_LineProfile_1.tif,16.52,19.5,17.0,0.00801,0.01517,23.54,3
070218_24 green_LineProfile_2.tif,10.66,14.78,12.0,0.007298,0.01216,24.37,3
070218_24 green_LineProfile_3.tif,26.19,34.75,34.0,0.01558,0.06308,36.72,5
070218_24 green_LineProfile_4.tif,38.03,54.28,46.0,0.01228,0.1149,24.33,7
070218_24 green_LineProfile_5.tif,16.03,34.66,17.0,0.0242,0.2852,44.42,3
070218_24 green_LineProfile_6.tif,11.12,54.87,24.0,0.04458,1.164,75.16,3
070218_24 green_LineProfile_7.tif,11.18,12.64,12.0,0.03064,0.02239,49.51,2
070218_24 green_LineProfile_8.tif,87.12,115.0,94.0,0.02988,0.4271,43.44,13
070218_26 green_LineProfile_1.tif,14.26,16.3,15.0,0.02156,0.02518,39.69,2
070218_26 green_LineProfile_2.tif,47.36,54.46,48.0,0.03833,0.1548,64.03,5
070218_26 green_LineProfile_3.tif,50.13,57.51,51.0,0.03394,0.1337,53.97,7
070218_26 green_LineProfile_4.tif,45.22,57.3,52.0,0.0365,0.2542,67.55,5
070218_26 green_LineProfile_5.tif,30.08,63.84,60.0,0.0417,0.6821,83.28,3
070218_26 green_LineProfile_6.tif,23.08,82.7,47.0,0.06554,1.681,88.24,1
070218_26 green_LineProfile_7.tif,23.61,82.63,47.0,0.06193,1.93,87.09,2
070218_26 green_LineProfile_8.tif,25.81,61.78,53.0,0.05992,1.211,74.26,2
070218_27 green_LineProfile_1.tif,20.5,34.97,30.0,0.02948,0.1472,55.55,2
070218_27 green_LineProfile_2.tif,30.5,41.95,32.0,0.01558,0.07686,58.47,3
070218_27 green_LineProfile_3.tif,35.05,55.52,36.0,0.012,0.1373,54.54,3
070218_27 green_LineProfile_4.tif,41.38,62.34,47.0,0.02191,0.1668,48.55,3
070218_27 green_LineProfile_5.tif,46.11,59.6,49.0,0.02415,0.2103,58.56,2
070218_27 green_LineProfile_6.tif,46.77,79.46,65.0,0.05069,0.6185,54.71,1
070218_27 green_LineProfile_7.tif,43.01,68.48,63.0,0.03658,0.5496,41.36,2
070218_27 green_LineProfile_8.tif,44.47,73.44,61.0,0.04042,0.6411,47.92,2
070218_28 green_LineProfile_1.tif,90.38,91.45,91.0,0.01231,0.006543,28.44,9
070218_28 green_LineProfile_2.tif,105.9,117.7,111.0,0.02767,0.1426,50.38,16
070218_28 green_LineProfile_3.tif,36.97,55.06,50.0,0.01984,0.1284,39.86,3
070218_28 green_LineProfile_4.tif,103.7,117.3,115.0,0.02082,0.1387,66.66,13
070218_28 green_LineProfile_5.tif,114.0,115.7,115.0,0.01486,0.01284,54.17,4
070218_28 green_LineProfile_6.tif,114.4,115.5,115.0,0.008794,0.004719,46.19,5
070218_28 green_LineProfile_7.tif,51.13,53.61,52.0,0.008833,0.01012,36.5,2
070218_28 green_LineProfile_8.tif,1.0,3.26,2.0,0.00611,0.01069,42.42,1
070218_210 green_LineProfile_2.tif,11.12,12.96,12.0,0.0683,0.06284,40.47,2
070218_210 green_LineProfile_3.tif,3.984,8.787,7.0,0.04757,0.1024,28.42,1
070218_210 green_LineProfile_4.tif,5.562,9.46,8.0,0.03317,0.08675,31.65,3
070218_210 green_LineProfile_5.tif,2.357,7.365,4.0,0.06651,0.1588,61.23,2
070218_210 green_LineProfile_6.tif,3.301,7.906,4.0,0.06177,0.1501,75.55,2
070218_210 green_LineProfile_7.tif,3.225,7.081,4.0,0.03259,0.06045,87.79,1
070218_210 green_LineProfile_8.tif,3.48,4.921,4.0,0.05066,0.03652,77.93,1
070218_211 green_LineProfile_1.tif,56.26,62.69,57.0,0.04338,0.1422,26.49,10
070218_211 green_LineProfile_2.tif,57.35,59.39,58.0,0.03956,0.04729,40.58,2
070218_211 green_LineProfile_3.tif,59.33,68.62,62.0,0.06194,0.3224,57.63,10
070218_211 green_LineProfile_4.tif,81.92,83.96,83.0,0.1032,0.1026,22.8,13
070218_211 green_LineProfile_5.tif,65.24,70.74,66.0,0.1077,0.1792,17.19,8
070218_211 green_LineProfile_6.tif,63.24,99.0,81.0,0.2218,3.894,90.92,14
070218_211 green_LineProfile_7.tif,63.06,75.91,74.0,0.1392,0.8242,37.33,10
070218_211 green_LineProfile_8.tif,61.07,99.0,81.0,0.1843,3.661,86.37,8
070218_212 green_LineProfile_3.tif,1.0,62.96,24.0,0.2372,9.27,77.92,1
070218_212 green_LineProfile_4.tif,1.223,64.7,22.0,0.1232,4.157,82.07,1
070218_212 green_LineProfile_5.tif,1.0,97.0,22.0,0.2806,17.07,100.0,1
070218_212 green_LineProfile_6.tif,1.0,66.0,24.0,0.2275,9.291,76.4,1
070218_212 green_LineProfile_7.tif,1.0,97.0,45.0,0.2542,13.8,100.0,1
070218_212 green_LineProfile_8.tif,5.102,73.65,36.0,0.1819,5.836,81.74,2
071518_42 green_LineProfile_1.tif,1.0,53.6,23.0,0.06535,1.476,51.31,1
071518_42 green_LineProfile_2.tif,1.0,90.47,23.0,0.03626,1.489,76.87,1
071518_42 green_LineProfile_3.tif,1.0,108.9,71.0,0.02636,1.664,97.47,1
071518_42 green_LineProfile_4.tif,22.12,88.55,51.0,0.01528,0.5419,80.98,7
