,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
072018_111b green_LineProfile_6.tif,44.56,45.65,45.0,0.08656,0.04737,59.2,6
072018_111b green_LineProfile_7.tif,3.5,4.089,4.0,0.003922,0.001156,67.3,1
072018_111b green_LineProfile_8.tif,31.57,33.54,32.0,0.03279,0.03276,83.12,3
072018_112a green_LineProfile_4.tif,61.69,78.85,66.0,0.07804,0.664,42.63,7
072018_112a green_LineProfile_5.tif,62.28,78.7,66.0,0.06235,0.3934,47.33,7
072018_112a green_LineProfile_6.tif,41.91,55.58,54.0,0.05026,0.3963,40.11,4
072018_112b green_LineProfile_2.tif,19.69,29.79,23.0,0.08151,0.5728,34.89,3
072018_112b green_LineProfile_3.tif,19.53,29.89,29.0,0.09205,0.6493,40.02,3
072018_112b green_LineProfile_4.tif,19.5,29.73,23.0,0.08323,0.5858,43.33,3
072018_112b green_LineProfile_5.tif,19.41,29.71,23.0,0.07821,0.5621,52.17,3
072018_112b green_LineProfile_6.tif,19.15,29.6,23.0,0.0993,0.7067,59.94,3
