,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
101017-14 green_LineProfile_6.tif,2.521,29.57,27.0,0.0708,0.5431,51.35,2
101017-14 green_LineProfile_7.tif,87.5,102.6,94.0,0.03346,0.214,28.1,20
101017-14 green_LineProfile_8.tif,41.72,54.9,52.0,0.04409,0.2052,47.97,8
101117-12 green - v1_LineProfile_1.tif,2.841,4.162,4.0,0.02043,0.01694,56.34,2
101117-12 green - v1_LineProfile_2.tif,1.0,1.505,1.0,0.05197,0.01313,49.09,1
101117-12 green - v1_LineProfile_3.tif,70.4,71.51,71.0,0.055,0.0305,28.98,10
101117-12 green - v1_LineProfile_4.tif,68.2,71.78,71.0,0.1098,0.1678,27.19,12
101117-12 green - v1_LineProfile_5.tif,61.1,71.73,71.0,0.1431,0.5142,48.07,8
101117-12 green - v1_LineProfile_6.tif,61.04,71.94,71.0,0.1188,0.5249,49.48,9
101117-12 green - v1_LineProfile_7.tif,46.25,71.92,71.0,0.1034,1.184,76.05,6
101117-12 green - v1_LineProfile_8.tif,64.33,81.0,71.0,0.06963,0.6076,53.04,12
101117-12 green - v2_LineProfile_1.tif,2.525,56.22,32.0,0.136,2.59,82.53,2
101117-12 green - v2_LineProfile_2.tif,3.195,70.64,29.0,0.1439,4.149,90.02,2
101117-12 green - v2_LineProfile_3.tif,1.808,46.74,32.0,0.1069,2.399,72.0,1
101117-12 green - v2_LineProfile_4.tif,1.56,43.7,12.0,0.1109,2.107,68.98,1
101117-12 green - v2_LineProfile_5.tif,1.739,50.76,18.0,0.08416,1.856,68.92,1
101117-12 green - v2_LineProfile_6.tif,1.558,52.64,19.0,0.3117,9.683,80.51,1
101117-12 green - v2_LineProfile_7.tif,1.514,68.52,18.0,0.6195,21.3,89.66,1
101117-12 green - v2_LineProfile_8.tif,1.525,46.88,21.0,0.2548,5.912,83.13,1
101117-13 green- v1_LineProfile_2.tif,8.502,36.79,22.0,0.0689,0.8466,77.78,3
101117-13 green- v1_LineProfile_3.tif,8.126,77.75,46.0,0.09116,3.496,96.91,3
101117-13 green- v1_LineProfile_4.tif,9.166,60.82,46.0,0.1093,3.267,84.37,3
101117-13 green- v1_LineProfile_5.tif,9.122,60.63,51.0,0.1078,3.342,88.38,2
101117-13 green- v1_LineProfile_6.tif,9.321,59.81,56.0,0.09043,2.337,93.08,3
101117-13 green- v1_LineProfile_7.tif,18.0,39.98,24.0,0.08332,1.01,47.31,7
101117-13 green- v1_LineProfile_8.tif,18.24,61.43,56.0,0.1021,2.157,95.87,6
101117-13 green - v2_LineProfile_1.tif,11.54,56.91,36.0,0.2019,3.787,84.92,4
101117-13 green - v2_LineProfile_2.tif,23.07,45.0,39.0,0.1248,1.01,46.25,7
101117-13 green - v2_LineProfile_3.tif,30.38,61.77,36.0,0.2056,1.967,61.56,9
101117-13 green - v2_LineProfile_4.tif,45.3,63.43,56.0,0.1625,1.585,36.95,10
101117-13 green - v2_LineProfile_5.tif,33.46,61.51,52.0,0.2143,2.546,51.25,6
101117-13 green - v2_LineProfile_6.tif,35.03,61.8,49.0,0.1892,2.893,45.51,4
101117-13 green - v2_LineProfile_7.tif,3.384,61.63,49.0,0.3105,9.145,82.24,2
101117-13 green - v2_LineProfile_8.tif,13.12,73.56,26.0,0.3294,10.32,86.85,3
101117-14 green - v1_LineProfile_1.tif,4.249,9.828,5.0,0.03591,0.1178,83.17,2
101117-14 green - v1_LineProfile_2.tif,2.356,9.839,6.0,0.04257,0.1591,81.47,1
101117-14 green - v1_LineProfile_3.tif,3.306,9.574,9.0,0.03306,0.1237,61.73,2
101117-14 green - v1_LineProfile_4.tif,1.241,2.547,2.0,0.01743,0.01138,84.79,1
101117-14 green - v1_LineProfile_5.tif,6.34,7.785,7.0,0.01014,0.007319,56.44,3
101117-14 green - v1_LineProfile_6.tif,4.502,7.142,5.0,0.0125,0.01536,61.2,2
101117-14 green - v1_LineProfile_7.tif,4.332,7.076,5.0,0.03269,0.0312,78.46,2
101117-14 green - v1_LineProfile_8.tif,8.288,9.168,9.0,0.00675,0.002971,41.51,2
101117-22 green - v1_LineProfile_1.tif,1.733,60.37,36.0,0.3111,10.71,67.28,1
101117-22 green - v1_LineProfile_2.tif,1.875,60.37,36.0,0.3229,11.49,66.76,1
101117-22 green - v1_LineProfile_3.tif,1.947,60.35,36.0,0.3393,12.3,67.23,1
101117-22 green - v1_LineProfile_4.tif,2.181,60.33,36.0,0.3653,13.51,67.63,1
101117-22 green - v1_LineProfile_5.tif,2.255,61.0,37.0,0.3426,14.0,66.18,1
101117-23 green - v1_LineProfile_4.tif,3.03,5.0,4.0,0.009662,0.01435,89.9,2
101117-23 green - v1_LineProfile_5.tif,21.34,114.0,79.0,0.2724,14.69,95.3,2
101117-23 green - v1_LineProfile_6.tif,20.05,114.0,84.0,0.3314,18.22,94.23,2
101117-23 green - v1_LineProfile_7.tif,20.39,114.0,84.0,0.4157,24.03,93.0,2
101117-23 green - v1_LineProfile_8.tif,2.596,114.0,73.0,0.4702,28.87,100.0,2
101117-24 green - v1_LineProfile_4.tif,51.4,57.9,55.0,0.01889,0.04697,56.34,3
101117-24 green - v1_LineProfile_5.tif,24.91,120.0,98.0,0.1532,7.111,99.46,5
101117-24 green - v1_LineProfile_6.tif,24.8,120.0,98.0,0.1756,8.153,99.31,6
101117-24 green - v1_LineProfile_7.tif,24.69,120.0,98.0,0.203,8.839,99.31,4
101117-24 green - v1_LineProfile_8.tif,24.84,120.0,98.0,0.2418,10.0,99.37,3
