,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
021618_28 green_LineProfile_6.tif,7.221,16.53,10.0,0.01648,0.0673,29.75,3
021618_28 green_LineProfile_7.tif,1.0,41.06,6.0,0.07605,0.6029,86.65,1
021618_28 green_LineProfile_8.tif,1.0,22.8,6.0,0.1042,0.9757,56.37,1
060117_12 green_LineProfile_1.tif,21.2,24.37,22.0,0.03043,0.05278,35.61,8
060117_12 green_LineProfile_2.tif,71.83,72.43,72.0,0.00997,0.002992,50.5,4
060117_12 green_LineProfile_3.tif,21.78,22.36,22.0,0.004963,0.001428,50.03,3
060117_12 green_LineProfile_4.tif,71.84,72.49,72.0,0.006261,0.00203,47.99,3
060117_12 green_LineProfile_5.tif,89.75,90.13,90.0,0.006563,0.00126,42.44,4
060117_12 green_LineProfile_6.tif,6.745,7.483,7.0,0.006995,0.002584,44.11,2
060117_12 green_LineProfile_7.tif,21.73,22.25,22.0,0.005269,0.001376,45.31,3
060117_12 green_LineProfile_8.tif,94.69,95.15,95.0,0.007171,0.00167,56.66,5
060117_13 green_LineProfile_1.tif,28.06,82.88,47.0,0.1232,4.057,79.82,5
060117_13 green_LineProfile_2.tif,28.03,82.91,75.0,0.08238,3.088,78.85,5
060117_13 green_LineProfile_3.tif,26.13,98.0,67.0,0.07835,3.657,99.09,4
060117_13 green_LineProfile_4.tif,26.16,82.73,47.0,0.08459,3.002,80.28,4
060117_13 green_LineProfile_5.tif,26.13,82.76,62.0,0.07237,2.464,79.76,4
060117_13 green_LineProfile_6.tif,28.03,82.56,47.0,0.07741,2.388,80.02,5
060117_13 green_LineProfile_7.tif,25.96,82.79,47.0,0.08086,2.833,81.51,4
060117_13 green_LineProfile_8.tif,26.06,82.92,62.0,0.07854,2.909,80.93,4
060117_14 green_LineProfile_1.tif,84.41,87.54,85.0,0.008838,0.01576,37.82,14
060117_14 green_LineProfile_2.tif,60.48,61.43,61.0,0.008651,0.004097,82.89,3
060117_14 green_LineProfile_3.tif,58.14,63.58,59.0,0.01814,0.04295,24.0,8
060117_14 green_LineProfile_4.tif,60.32,61.56,61.0,0.007672,0.004758,26.14,6
060117_14 green_LineProfile_5.tif,56.48,60.68,57.0,0.006141,0.01471,17.79,11
060117_14 green_LineProfile_6.tif,58.72,61.34,60.0,0.01562,0.02043,61.31,4
060117_14 green_LineProfile_7.tif,84.54,87.66,87.0,0.00731,0.01237,42.88,5
060117_14 green_LineProfile_8.tif,58.35,61.64,61.0,0.01006,0.01918,66.34,5
060117_17 green_LineProfile_1.tif,31.15,56.63,39.0,0.09115,1.315,82.25,2
060117_17 green_LineProfile_2.tif,24.01,56.06,46.0,0.09617,1.982,84.99,2
060117_17 green_LineProfile_3.tif,21.4,55.67,43.0,0.08684,1.896,89.14,1
060117_17 green_LineProfile_4.tif,21.04,56.81,43.0,0.1105,2.655,95.45,1
060117_17 green_LineProfile_5.tif,22.74,57.42,47.0,0.1048,2.232,87.75,1
060117_17 green_LineProfile_6.tif,20.26,58.39,39.0,0.122,3.142,85.12,1
060117_17 green_LineProfile_7.tif,20.24,57.65,39.0,0.139,3.688,86.1,1
060117_17 green_LineProfile_8.tif,21.73,57.55,39.0,0.1057,2.524,92.09,1
060117_18 green_LineProfile_1.tif,32.15,88.0,72.0,0.5868,17.03,100.0,1
060117_18 green_LineProfile_2.tif,31.97,68.95,47.0,0.2804,7.648,85.61,2
060117_18 green_LineProfile_3.tif,31.94,65.12,42.0,0.2244,5.385,89.39,1
060117_18 green_LineProfile_4.tif,31.42,63.5,46.0,0.2732,7.086,93.11,1
060117_18 green_LineProfile_5.tif,31.26,61.84,39.0,0.2117,4.967,94.42,3
060117_18 green_LineProfile_6.tif,25.52,62.37,47.0,0.1684,4.222,90.11,2
060117_18 green_LineProfile_7.tif,21.46,60.98,35.0,0.1277,3.426,93.83,1
060117_18 green_LineProfile_8.tif,21.29,61.66,35.0,0.1927,5.642,95.1,2
060617_12 green_LineProfile_1.tif,1.0,63.71,27.0,0.07853,2.404,78.25,1
060617_12 green_LineProfile_2.tif,1.0,30.91,1.0,0.084,0.7899,35.6,1
060617_12 green_LineProfile_3.tif,1.0,24.91,1.0,0.2888,0.9051,55.01,1
060617_12 green_LineProfile_4.tif,1.0,13.84,1.0,0.2561,0.7484,35.99,1
060617_12 green_LineProfile_5.tif,1.0,21.87,1.0,0.2493,1.35,41.89,1
060617_12 green_LineProfile_6.tif,3.019,21.64,15.0,0.0709,0.7503,49.49,2
060617_12 green_LineProfile_7.tif,1.0,13.78,1.0,0.5085,0.6159,66.55,1
060617_13 green_LineProfile_1.tif,3.806,6.681,6.0,0.01826,0.04066,29.91,2
060617_13 green_LineProfile_2.tif,3.796,9.203,7.0,0.03069,0.07328,29.14,2
060617_13 green_LineProfile_3.tif,15.94,27.75,19.0,0.03978,0.2445,36.46,5
060617_13 green_LineProfile_4.tif,69.81,83.64,80.0,0.03338,0.3031,29.51,19
060617_13 green_LineProfile_5.tif,69.71,86.0,74.0,0.06095,0.549,28.5,16
060617_13 green_LineProfile_6.tif,3.335,24.0,4.0,0.08906,0.9384,31.49,2
060617_13 green_LineProfile_7.tif,5.599,34.8,12.0,0.07699,1.242,45.79,2
060617_13 green_LineProfile_8.tif,6.202,24.0,12.0,0.05583,0.5305,29.94,2
060617_14 green_LineProfile_1.tif,49.53,51.65,50.0,0.04222,0.059,13.01,16
060617_14 green_LineProfile_2.tif,62.3,68.82,64.0,0.03019,0.09049,23.94,18
060617_14 green_LineProfile_3.tif,58.32,61.29,60.0,0.03441,0.05246,29.77,11
060617_14 green_LineProfile_4.tif,35.19,43.53,37.0,0.04653,0.2365,23.4,9
060617_14 green_LineProfile_5.tif,52.6,61.93,60.0,0.04991,0.2932,36.23,16
060617_14 green_LineProfile_6.tif,44.09,61.42,46.0,0.03319,0.2269,37.15,9
060617_14 green_LineProfile_7.tif,44.0,74.04,51.0,0.06512,1.098,61.79,7
060617_14 green_LineProfile_8.tif,35.13,69.54,43.0,0.06311,1.225,86.53,6
060717_12 green_LineProfile_1.tif,54.31,70.74,57.0,0.02194,0.1945,49.57,13
060717_12 green_LineProfile_2.tif,46.4,75.75,57.0,0.03022,0.5333,87.27,10
060717_12 green_LineProfile_3.tif,50.79,61.66,57.0,0.02242,0.09089,34.75,15
060717_12 green_LineProfile_4.tif,17.57,21.43,20.0,0.01359,0.03392,61.67,6
060717_12 green_LineProfile_5.tif,8.41,15.95,13.0,0.02857,0.1448,31.61,2
060717_12 green_LineProfile_6.tif,3.244,21.54,17.0,0.03413,0.4219,60.41,2
060717_12 green_LineProfile_7.tif,1.0,21.37,4.0,0.03426,0.4299,66.47,1
060717_12 green_LineProfile_8.tif,1.0,21.55,4.0,0.07723,0.9408,65.5,1
