,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
021218_16 green_LineProfile_5.tif,1.078,3.294,3.0,0.005857,0.005835,40.68,1
021218_16 green_LineProfile_6.tif,3.128,10.35,8.0,0.01156,0.03691,47.63,2
021218_16 green_LineProfile_7.tif,1.0,4.628,2.0,0.01193,0.02809,99.19,1
021218_16 green_LineProfile_8.tif,12.46,17.83,15.0,0.008246,0.02386,44.1,5
021218_17 green_LineProfile_1.tif,39.4,45.83,41.0,0.03452,0.1078,38.9,4
021218_17 green_LineProfile_2.tif,31.59,36.8,32.0,0.01103,0.03019,45.76,1
021218_17 green_LineProfile_3.tif,33.59,37.31,34.0,0.009045,0.02186,98.67,1
021218_17 green_LineProfile_4.tif,34.67,35.32,35.0,0.005882,0.001901,100.0,1
021218_17 green_LineProfile_5.tif,32.4,36.9,34.0,0.0105,0.02885,79.66,3
021218_17 green_LineProfile_6.tif,1.0,2.846,1.0,0.01916,0.01681,41.99,1
021218_17 green_LineProfile_7.tif,29.13,36.87,33.0,0.01889,0.07707,45.91,6
021218_17 green_LineProfile_8.tif,14.21,34.38,19.0,0.03767,0.3755,69.9,4
021218_18 green_LineProfile_1.tif,4.26,9.369,7.0,0.0253,0.0489,62.29,2
021218_18 green_LineProfile_2.tif,1.216,11.14,8.0,0.02931,0.1705,72.89,1
021218_18 green_LineProfile_3.tif,5.268,10.39,7.0,0.01826,0.05823,68.95,2
021218_18 green_LineProfile_4.tif,5.386,8.608,8.0,0.01351,0.03092,49.5,2
021218_18 green_LineProfile_5.tif,43.6,53.79,45.0,0.0216,0.1068,35.02,5
021218_18 green_LineProfile_6.tif,44.26,48.89,48.0,0.007328,0.02022,36.31,4
021218_18 green_LineProfile_7.tif,47.51,49.44,49.0,0.014,0.01307,67.19,4
021218_18 green_LineProfile_8.tif,42.66,49.01,48.0,0.01768,0.04806,56.73,6
021318_12 green_LineProfile_2.tif,22.36,36.95,30.0,0.1072,0.9927,67.1,2
021318_12 green_LineProfile_3.tif,13.15,31.93,25.0,0.04926,0.3893,47.64,4
021318_12 green_LineProfile_4.tif,19.39,36.81,32.0,0.02162,0.1621,48.78,5
021318_12 green_LineProfile_5.tif,45.04,57.3,53.0,0.03456,0.2113,40.66,7
021318_12 green_LineProfile_6.tif,42.45,71.97,63.0,0.1043,1.71,72.41,6
021318_12 green_LineProfile_7.tif,40.73,61.92,51.0,0.05577,0.5017,35.34,5
021318_12 green_LineProfile_8.tif,66.17,87.63,71.0,0.1519,1.668,41.56,8
021318_13 green_LineProfile_2.tif,82.11,99.12,93.0,0.03913,0.3034,74.9,4
021318_13 green_LineProfile_3.tif,61.17,62.44,62.0,0.02165,0.01384,63.17,2
021318_13 green_LineProfile_6.tif,58.05,64.33,61.0,0.1534,0.3226,71.83,7
021318_13 green_LineProfile_7.tif,35.3,37.81,37.0,0.05804,0.06777,22.38,4
021318_13 green_LineProfile_8.tif,22.5,61.42,57.0,0.1821,3.252,66.82,4
021318_14 green_LineProfile_1.tif,34.67,56.42,43.0,0.1593,1.929,98.54,2
021318_14 green_LineProfile_2.tif,33.69,53.65,43.0,0.0791,0.8933,97.21,3
021318_14 green_LineProfile_3.tif,34.85,47.95,43.0,0.108,0.6403,73.76,4
021318_14 green_LineProfile_5.tif,31.87,47.91,42.0,0.1525,0.8144,79.61,3
021318_14 green_LineProfile_6.tif,32.05,47.7,41.0,0.05063,0.2592,57.75,4
021318_14 green_LineProfile_7.tif,19.74,24.6,22.0,0.01387,0.03143,25.62,3
021318_14 green_LineProfile_8.tif,54.7,60.37,59.0,0.01913,0.05366,25.61,6
061417_22a green_LineProfile_1.tif,83.43,102.1,94.0,0.07914,0.773,52.9,11
061417_22a green_LineProfile_2.tif,80.32,97.37,81.0,0.04848,0.288,47.95,12
061417_22a green_LineProfile_3.tif,78.66,88.82,81.0,0.03865,0.1811,32.18,12
061417_22a green_LineProfile_4.tif,78.54,97.78,88.0,0.041,0.3515,43.7,11
061417_22a green_LineProfile_5.tif,80.04,97.78,88.0,0.03158,0.2872,59.05,15
061417_22a green_LineProfile_6.tif,80.04,93.74,88.0,0.0318,0.1505,54.39,16
061417_22a green_LineProfile_7.tif,80.19,94.01,88.0,0.02911,0.1483,42.7,16
061417_22a green_LineProfile_8.tif,73.21,83.56,76.0,0.01609,0.06666,24.21,15
061417_22b green_LineProfile_1.tif,80.34,102.6,97.0,0.1116,1.239,71.37,10
061417_22b green_LineProfile_2.tif,80.44,102.6,94.0,0.09779,1.254,69.77,8
061417_22b green_LineProfile_3.tif,80.46,102.3,95.0,0.07447,0.7451,68.6,11
061417_22b green_LineProfile_4.tif,80.45,102.4,92.0,0.08156,0.7913,75.68,11
061417_22b green_LineProfile_5.tif,87.14,102.3,94.0,0.0574,0.5371,71.76,11
061417_22b green_LineProfile_6.tif,87.24,102.4,88.0,0.04016,0.3488,63.04,10
061417_22b green_LineProfile_7.tif,87.13,97.54,88.0,0.02869,0.1497,58.8,11
061417_22b green_LineProfile_8.tif,87.23,97.55,88.0,0.01932,0.1017,53.8,10
061417_23a green_LineProfile_1.tif,71.13,77.79,72.0,0.07741,0.3279,51.9,10
061417_23a green_LineProfile_2.tif,66.77,77.69,74.0,0.07298,0.3352,52.21,8
061417_23a green_LineProfile_3.tif,66.54,77.77,72.0,0.04065,0.2168,29.9,11
061417_23a green_LineProfile_4.tif,47.49,48.54,48.0,0.03426,0.01805,37.39,2
061417_23a green_LineProfile_5.tif,55.47,56.8,56.0,0.02563,0.01695,34.71,4
061417_23a green_LineProfile_6.tif,47.53,48.44,48.0,0.01594,0.007326,36.85,2
061417_23a green_LineProfile_7.tif,49.55,51.32,50.0,0.004608,0.0064,32.9,5
061417_23a green_LineProfile_8.tif,46.72,48.19,47.0,0.003408,0.003551,53.07,3
