,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
052217_17 green_LineProfile_1.tif,38.31,39.59,39.0,0.008691,0.005568,29.0,2
052217_17 green_LineProfile_2.tif,48.82,50.19,50.0,0.009677,0.007504,71.29,4
052217_17 green_LineProfile_3.tif,3.933,4.094,4.0,0.00153,0.0001227,100.0,1
052217_17 green_LineProfile_4.tif,1.0,1.08,1.0,0.003364,0.0001338,100.0,1
052217_17 green_LineProfile_5.tif,38.84,39.03,39.0,0.000652,6.155e-05,54.63,2
052217_17 green_LineProfile_6.tif,63.22,64.78,64.0,0.009473,0.007384,53.48,5
052217_17 green_LineProfile_7.tif,49.85,53.67,53.0,0.01595,0.02461,12.7,10
052217_18 green_LineProfile_1.tif,70.33,77.51,72.0,0.173,0.3905,95.65,9
052217_18 green_LineProfile_2.tif,67.38,77.62,72.0,0.05781,0.203,97.22,6
052217_18 green_LineProfile_3.tif,70.05,76.88,73.0,0.04535,0.1739,59.1,12
052217_18 green_LineProfile_4.tif,68.11,75.8,72.0,0.04735,0.1659,88.8,9
052217_18 green_LineProfile_5.tif,70.38,75.45,73.0,0.03972,0.1259,86.95,4
052217_18 green_LineProfile_6.tif,66.26,76.94,69.0,0.02719,0.1661,96.68,5
052217_18 green_LineProfile_7.tif,70.88,74.93,74.0,0.04013,0.1047,75.76,10
052217_18 green_LineProfile_8.tif,69.75,79.0,74.0,0.03691,0.1722,47.17,12
053117_112 green_LineProfile_1.tif,2.054,66.76,37.0,0.2356,9.19,87.67,1
053117_112 green_LineProfile_2.tif,1.882,66.57,37.0,0.2457,8.442,87.25,1
053117_112 green_LineProfile_3.tif,1.695,66.47,37.0,0.1411,4.356,87.03,1
053117_112 green_LineProfile_4.tif,1.953,66.26,37.0,0.07505,2.395,86.36,1
053117_112 green_LineProfile_5.tif,35.38,48.24,45.0,0.02613,0.153,45.13,9
053117_112 green_LineProfile_6.tif,80.66,81.36,81.0,0.01215,0.004212,100.0,1
053117_112 green_LineProfile_7.tif,,,,,,,1
053117_112 green_LineProfile_8.tif,66.51,70.16,67.0,0.02298,0.05456,100.0,1
053117_113 green_LineProfile_1.tif,61.57,75.39,66.0,0.08311,0.6978,72.39,8
053117_113 green_LineProfile_2.tif,61.49,75.84,66.0,0.06112,0.5353,60.65,6
053117_113 green_LineProfile_3.tif,61.51,75.64,66.0,0.05706,0.5001,67.09,6
053117_113 green_LineProfile_4.tif,61.47,75.66,66.0,0.04566,0.407,63.42,7
053117_113 green_LineProfile_5.tif,57.43,75.51,69.0,0.02719,0.2883,62.6,9
053117_113 green_LineProfile_6.tif,57.22,75.79,69.0,0.02885,0.2804,49.29,13
053117_113 green_LineProfile_7.tif,76.07,89.0,84.0,0.03077,0.2465,29.92,14
053117_113 green_LineProfile_8.tif,25.43,62.86,49.0,0.08441,1.59,55.75,4
053117_114 green_LineProfile_1.tif,17.79,50.61,30.0,0.1477,2.642,76.32,3
053117_114 green_LineProfile_2.tif,17.49,50.65,30.0,0.1761,3.287,74.33,3
053117_114 green_LineProfile_3.tif,17.68,50.51,27.0,0.1161,2.335,73.23,3
053117_114 green_LineProfile_4.tif,17.5,50.55,27.0,0.07773,1.54,70.59,3
053117_114 green_LineProfile_5.tif,17.28,50.71,27.0,0.05483,0.9921,63.46,3
053117_114 green_LineProfile_6.tif,73.63,82.85,80.0,0.0227,0.08822,39.74,19
053117_114 green_LineProfile_7.tif,70.86,83.54,79.0,0.05683,0.4169,82.45,8
053117_114 green_LineProfile_8.tif,71.93,83.38,78.0,0.1011,0.7117,89.48,4
053117_116 green_LineProfile_3.tif,10.97,71.66,60.0,0.06482,2.467,100.0,1
053117_116 green_LineProfile_4.tif,14.78,71.59,60.0,0.1179,4.094,100.0,1
053117_116 green_LineProfile_5.tif,10.56,71.24,18.0,0.08077,2.797,99.68,2
053117_116 green_LineProfile_6.tif,10.6,71.51,39.0,0.09745,3.828,99.43,2
053117_116 green_LineProfile_7.tif,10.42,71.6,40.0,0.0662,2.002,99.93,3
053117_117 green_LineProfile_2.tif,35.03,39.09,37.0,0.01028,0.02299,18.3,6
053117_117 green_LineProfile_3.tif,29.37,38.17,36.0,0.01049,0.05552,52.61,6
053117_117 green_LineProfile_4.tif,29.62,31.94,31.0,0.0209,0.02717,23.3,4
053117_117 green_LineProfile_5.tif,30.59,31.28,31.0,0.0028770000000000002,0.001004,92.5,1
053117_117 green_LineProfile_6.tif,35.25,36.73,36.0,0.006896,0.005125,54.49,3
053117_117 green_LineProfile_8.tif,80.6,89.0,89.0,0.00608,0.02429,59.83,12
053117_118 green_LineProfile_3.tif,42.75,64.65,60.0,0.02605,0.3221,57.17,5
053117_118 green_LineProfile_4.tif,28.06,71.43,60.0,0.07518,1.463,75.37,3
053117_118 green_LineProfile_5.tif,36.4,71.75,62.0,0.03131,0.5403,57.77,4
053117_118 green_LineProfile_6.tif,55.64,74.93,63.0,0.01366,0.1179,29.13,6
053117_118 green_LineProfile_8.tif,22.72,89.0,63.0,0.01702,0.5023,89.61,4
060617_22 green_LineProfile_1.tif,7.609,8.263,8.0,0.001573,0.0005146,100.0,1
060617_22 green_LineProfile_2.tif,18.2,24.84,21.0,0.02565,0.09787,50.35,4
060617_22 green_LineProfile_3.tif,1.0,15.92,11.0,0.03301,0.2664,75.72,1
060617_22 green_LineProfile_4.tif,1.0,24.45,15.0,0.06023,1.092,59.54,1
060617_22 green_LineProfile_5.tif,1.0,59.86,17.0,0.1448,5.489,99.22,1
060617_22 green_LineProfile_6.tif,29.3,57.57,43.0,0.1145,1.602,49.33,2
060617_22 green_LineProfile_7.tif,1.0,59.52,17.0,0.1145,4.43,100.0,1
060617_22 green_LineProfile_8.tif,1.0,58.8,41.0,0.1529,5.207,99.93,1
060617_23 green_LineProfile_1.tif,34.19,78.0,53.0,0.08845,2.734,100.0,1
060617_23 green_LineProfile_2.tif,33.59,62.6,53.0,0.0765,1.485,90.0,2
060617_23 green_LineProfile_3.tif,33.71,61.99,40.0,0.06929,1.177,98.29,3
060617_23 green_LineProfile_4.tif,30.84,55.6,40.0,0.06504,0.9773,56.55,4
060617_23 green_LineProfile_5.tif,1.0,50.23,24.0,0.1108,3.905,100.0,1
060617_23 green_LineProfile_6.tif,1.0,46.79,23.0,0.1076,3.53,98.46,1
060617_23 green_LineProfile_7.tif,1.0,50.5,24.0,0.1261,4.38,100.0,1
060617_23 green_LineProfile_8.tif,1.0,52.18,30.0,0.1352,4.584,100.0,1
060617_24 green_LineProfile_1.tif,56.03,78.0,78.0,0.1354,1.596,84.87,6
060617_24 green_LineProfile_2.tif,60.3,78.0,78.0,0.09552,0.885,92.05,2
060617_24 green_LineProfile_3.tif,65.68,78.0,78.0,0.03828,0.2185,78.03,2
060617_24 green_LineProfile_4.tif,1.0,1.597,1.0,0.007986,0.002382,100.0,1
