,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
Unnamed: 438,,,,,,,1
Unnamed: 439,,,,,,,1
Unnamed: 440,,,,,,,1
Unnamed: 441,,,,,,,1
Unnamed: 442,,,,,,,1
Unnamed: 443,,,,,,,1
Unnamed: 444,,,,,,,1
Unnamed: 445,,,,,,,1
Unnamed: 446,,,,,,,1
Unnamed: 447,,,,,,,1
Unnamed: 448,,,,,,,1
Unnamed: 449,,,,,,,1
Unnamed: 450,,,,,,,1
Unnamed: 451,,,,,,,1
Unnamed: 452,,,,,,,1
Unnamed: 453,,,,,,,1
Unnamed: 454,,,,,,,1
Unnamed: 455,,,,,,,1
Unnamed: 456,,,,,,,1
Unnamed: 457,,,,,,,1
Unnamed: 458,,,,,,,1
Unnamed: 459,,,,,,,1
Unnamed: 460,,,,,,,1
Unnamed: 461,,,,,,,1
Unnamed: 462,,,,,,,1
Unnamed: 463,,,,,,,1
Unnamed: 464,,,,,,,1
Unnamed: 465,,,,,,,1
Unnamed: 466,,,,,,,1
Unnamed: 467,,,,,,,1
Unnamed: 468,,,,,,,1
Unnamed: 469,,,,,,,1
Unnamed: 470,,,,,,,1
Unnamed: 471,,,,,,,1
Unnamed: 472,,,,,,,1
Unnamed: 473,,,,,,,1
Unnamed: 474,,,,,,,1
Unnamed: 475,,,,,,,1
Unnamed: 476,,,,,,,1
Unnamed: 477,,,,,,,1
Unnamed: 478,,,,,,,1
Unnamed: 479,,,,,,,1
Unnamed: 480,,,,,,,1
Unnamed: 481,,,,,,,1
Unnamed: 482,,,,,,,1
Unnamed: 483,,,,,,,1
Unnamed: 484,,,,,,,1
Unnamed: 485,,,,,,,1
Unnamed: 486,,,,,,,1
Unnamed: 487,,,,,,,1
Unnamed: 488,,,,,,,1
Unnamed: 489,,,,,,,1
Unnamed: 490,,,,,,,1
Unnamed: 491,,,,,,,1
Unnamed: 492,,,,,,,1
Unnamed: 493,,,,,,,1
Unnamed: 494,,,,,,,1
Unnamed: 495,,,,,,,1
Unnamed: 496,,,,,,,1
Unnamed: 497,,,,,,,1
Unnamed: 498,,,,,,,1
Unnamed: 499,,,,,,,1
Unnamed: 500,,,,,,,1
Unnamed: 501,,,,,,,1
Unnamed: 502,,,,,,,1
Unnamed: 503,,,,,,,1
Unnamed: 504,,,,,,,1
Unnamed: 505,,,,,,,1
Unnamed: 506,,,,,,,1
Unnamed: 507,,,,,,,1
Unnamed: 508,,,,,,,1
Unnamed: 509,,,,,,,1
Unnamed: 510,,,,,,,1
Unnamed: 511,,,,,,,1
Unnamed: 512,,,,,,,1
Unnamed: 513,,,,,,,1
Unnamed: 514,,,,,,,1
Unnamed: 515,,,,,,,1
Unnamed: 516,,,,,,,1
Unnamed: 517,,,,,,,1
Unnamed: 518,,,,,,,1
Unnamed: 519,,,,,,,1
Unnamed: 520,,,,,,,1
Unnamed: 521,,,,,,,1
Unnamed: 522,,,,,,,1
Unnamed: 523,,,,,,,1
Unnamed: 524,,,,,,,1
Unnamed: 525,,,,,,,1
Unnamed: 526,,,,,,,1
Unnamed: 527,,,,,,,1
Unnamed: 528,,,,,,,1
Unnamed: 529,,,,,,,1
Unnamed: 530,,,,,,,1
Unnamed: 531,,,,,,,1
Unnamed: 532,,,,,,,1
Unnamed: 533,,,,,,,1
Unnamed: 534,,,,,,,1
Unnamed: 535,,,,,,,1
Unnamed: 536,,,,,,,1
Unnamed: 537,,,,,,,1
Unnamed: 538,,,,,,,1
Unnamed: 539,,,,,,,1
Unnamed: 540,,,,,,,1
Unnamed: 541,,,,,,,1
Unnamed: 542,,,,,,,1
Unnamed: 543,,,,,,,1
Unnamed: 544,,,,,,,1
Unnamed: 545,,,,,,,1
