,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
071818_12 green_LineProfile_2.tif,59.0,97.81,74.0,0.04643,1.099,71.61,11
071818_12 green_LineProfile_3.tif,59.72,97.3,80.0,0.05529,1.246,72.46,4
071818_12 green_LineProfile_4.tif,59.25,95.13,83.0,0.05233,1.26,73.01,5
071818_12 green_LineProfile_5.tif,58.94,80.78,66.0,0.0369,0.3985,40.55,6
071818_12 green_LineProfile_6.tif,6.836,7.26,7.0,0.002355,0.0004994,96.68,2
071818_12 green_LineProfile_7.tif,52.3,56.9,54.0,0.007155,0.01616,78.12,4
071818_12 green_LineProfile_8.tif,,,,,,,1
071818_13 green_LineProfile_1.tif,11.27,34.57,13.0,0.03529,0.4506,56.53,1
071818_13 green_LineProfile_2.tif,11.33,36.0,14.0,0.02899,0.4106,46.31,1
071818_13 green_LineProfile_3.tif,11.13,41.26,14.0,0.03212,0.4355,51.8,1
071818_13 green_LineProfile_4.tif,11.11,41.41,14.0,0.03211,0.4311,53.43,1
071818_13 green_LineProfile_5.tif,11.12,34.17,13.0,0.02899,0.489,62.45,1
071818_13 green_LineProfile_6.tif,62.62,88.68,66.0,0.05891,1.368,46.39,3
071818_13 green_LineProfile_7.tif,60.35,96.21,74.0,0.1858,4.046,52.15,2
071818_14 green_LineProfile_1.tif,64.69,66.09,65.0,0.000621,0.000746,72.67,2
071818_14 green_LineProfile_2.tif,63.35,66.66,66.0,0.004645,0.008168,90.15,4
071818_14 green_LineProfile_3.tif,36.41,45.35,43.0,0.02466,0.1404,42.26,3
071818_14 green_LineProfile_4.tif,58.37,67.37,62.0,0.02819,0.1423,42.3,4
071818_14 green_LineProfile_5.tif,34.24,68.98,62.0,0.06824,1.262,66.44,7
071818_14 green_LineProfile_6.tif,19.45,68.96,63.0,0.07409,1.875,78.17,2
071818_14 green_LineProfile_7.tif,31.34,69.12,63.0,0.07762,1.651,68.4,3
071818_14 green_LineProfile_8.tif,31.72,69.56,65.0,0.06539,1.296,67.97,4
071818_16 green_LineProfile_1.tif,11.48,14.52,14.0,0.01518,0.02735,73.56,2
071818_16 green_LineProfile_2.tif,3.77,6.372,5.0,0.0177,0.02748,78.4,2
071818_16 green_LineProfile_3.tif,1.0,1.221,1.0,0.01126,0.001243,100.0,1
071818_16 green_LineProfile_4.tif,1.0,1.0,1.0,0.0,0.0,,1
071818_16 green_LineProfile_7.tif,,,,,,,1
071818_17 green_LineProfile_1.tif,2.517,3.639,3.0,0.01778,0.009972,100.0,1
071818_17 green_LineProfile_2.tif,1.0,17.77,7.0,0.547,7.239,44.92,1
071818_17 green_LineProfile_3.tif,1.0,12.9,5.0,0.06851,0.6017,99.42,1
071818_17 green_LineProfile_4.tif,1.0,13.09,3.0,0.1086,0.9113,100.0,1
071818_17 green_LineProfile_5.tif,1.0,14.84,5.0,0.2115,2.182,98.07,1
071818_17 green_LineProfile_6.tif,1.0,14.62,5.0,0.2063,2.165,81.86,1
071818_17 green_LineProfile_7.tif,1.0,13.33,4.0,0.1281,1.158,100.0,1
071818_17 green_LineProfile_8.tif,1.0,11.09,8.0,0.1308,0.9214,100.0,1
071818_18 green_LineProfile_1.tif,1.0,107.3,47.0,0.374,26.12,98.16,1
071818_18 green_LineProfile_2.tif,1.0,104.9,50.0,0.6435,47.9,100.0,1
071818_18 green_LineProfile_3.tif,22.29,66.33,49.0,0.2109,5.272,63.6,2
071818_18 green_LineProfile_4.tif,26.8,62.97,49.0,0.2084,5.044,61.52,2
071818_18 green_LineProfile_5.tif,24.53,63.61,46.0,0.2586,6.995,61.28,2
071818_18 green_LineProfile_6.tif,24.04,62.8,42.0,0.237,6.645,67.18,3
071818_18 green_LineProfile_7.tif,24.92,62.3,45.0,0.246,6.033,80.48,2
071818_18 green_LineProfile_8.tif,25.34,61.75,46.0,0.2426,5.728,94.83,3
071818_110 green_LineProfile_1.tif,109.6,112.9,112.0,0.02004,0.03101,61.45,4
071818_110 green_LineProfile_2.tif,,,,,,,1
071818_110 green_LineProfile_3.tif,,,,,,,1
071818_110 green_LineProfile_4.tif,,,,,,,1
071818_110 green_LineProfile_5.tif,,,,,,,1
071818_110 green_LineProfile_6.tif,,,,,,,1
071818_110 green_LineProfile_7.tif,,,,,,,1
071818_110 green_LineProfile_8.tif,3.935,4.069,4.0,0.001637,0.0001097,71.69,2
071818_111 green_LineProfile_1.tif,90.66,103.8,93.0,0.0379,0.3073,56.4,5
071818_111 green_LineProfile_2.tif,90.5,104.0,99.0,0.03113,0.2749,48.98,9
071818_111 green_LineProfile_3.tif,106.0,111.0,111.0,0.01585,0.0362,42.93,6
071818_111 green_LineProfile_4.tif,72.94,103.1,93.0,0.0396,0.5922,63.96,7
071818_111 green_LineProfile_5.tif,46.14,51.89,49.0,0.01935,0.07088,37.09,4
071818_111 green_LineProfile_6.tif,42.14,60.83,50.0,0.03412,0.4155,64.44,4
071818_111 green_LineProfile_7.tif,42.78,48.83,47.0,0.01284,0.03387,67.33,1
071818_111 green_LineProfile_8.tif,31.1,57.93,45.0,0.04487,0.5852,53.99,4
071818_112 green_LineProfile_1.tif,9.045,41.22,33.0,0.04634,0.6057,61.39,3
071818_112 green_LineProfile_2.tif,2.955,43.98,30.0,0.05495,1.225,67.95,1
071818_112 green_LineProfile_3.tif,1.0,50.45,30.0,0.05247,1.345,48.06,1
071818_112 green_LineProfile_4.tif,53.29,113.0,83.0,0.03448,1.095,53.4,4
071818_112 green_LineProfile_5.tif,29.05,45.96,40.0,0.02272,0.2071,29.69,6
071818_112 green_LineProfile_6.tif,18.48,52.92,50.0,0.0265,0.4914,47.85,6
071818_112 green_LineProfile_7.tif,29.1,76.9,51.0,0.09075,2.291,75.4,7
071818_112 green_LineProfile_8.tif,26.75,75.55,38.0,0.06814,1.933,72.05,3
071818_32 green_LineProfile_1.tif,71.99,82.44,78.0,0.04337,0.2137,21.2,14
071818_32 green_LineProfile_2.tif,45.99,52.64,50.0,0.04289,0.1502,25.95,10
071818_32 green_LineProfile_3.tif,55.75,58.32,57.0,0.03909,0.05718,30.77,14
071818_32 green_LineProfile_4.tif,5.703,6.355,6.0,0.01277,0.004168,54.39,2
071818_32 green_LineProfile_5.tif,62.86,63.45,63.0,0.008423,0.002493,100.0,1
071818_32 green_LineProfile_6.tif,37.25,39.82,39.0,0.02146,0.0269,90.08,3
071818_32 green_LineProfile_7.tif,1.875,2.649,2.0,0.005772,0.002233,100.0,1
071818_33 green_LineProfile_1.tif,68.2,81.59,69.0,0.06424,0.438,27.76,16
071818_33 green_LineProfile_2.tif,1.0,5.631,1.0,0.05619,0.1647,18.16,1
071818_33 green_LineProfile_3.tif,32.6,44.44,39.0,0.06144,0.4237,27.25,9
071818_33 green_LineProfile_4.tif,1.0,63.44,38.0,0.1599,5.242,60.91,1
071818_33 green_LineProfile_5.tif,30.42,42.82,33.0,0.07002,0.5291,21.59,6
071818_33 green_LineProfile_6.tif,108.3,112.1,110.0,0.02177,0.04003,32.79,8
071818_33 green_LineProfile_7.tif,1.0,15.79,12.0,0.07395,0.5852,32.06,1
071818_33 green_LineProfile_8.tif,70.36,114.0,97.0,0.1175,2.102,63.37,15
071818_34 green_LineProfile_1.tif,12.3,28.54,19.0,0.08661,0.7477,19.1,3
071818_34 green_LineProfile_2.tif,9.321,18.8,14.0,0.09854,0.3934,23.6,3
071818_34 green_LineProfile_3.tif,6.816,19.24,12.0,0.06306,0.3139,47.22,2
071818_34 green_LineProfile_4.tif,5.104,24.13,6.0,0.05484,0.5564,47.45,2
071818_34 green_LineProfile_5.tif,1.0,27.43,16.0,0.1007,0.9305,70.05,1
071818_34 green_LineProfile_6.tif,12.84,27.52,18.0,0.07529,0.4146,28.26,3
071818_34 green_LineProfile_7.tif,12.68,16.31,14.0,0.05065,0.08547,42.62,4
071818_34 green_LineProfile_8.tif,1.0,27.76,16.0,0.17,1.469,31.3,1
071818_36 green_LineProfile_1.tif,87.2,97.48,95.0,0.01829,0.07509,25.78,16
071818_36 green_LineProfile_2.tif,24.02,34.83,33.0,0.01769,0.1032,28.88,5
071818_36 green_LineProfile_3.tif,26.1,31.51,28.0,0.01208,0.03858,12.13,5
071818_36 green_LineProfile_4.tif,23.77,49.96,33.0,0.02102,0.2608,36.59,5
071818_36 green_LineProfile_6.tif,26.28,34.66,30.0,0.03082,0.1033,29.42,4
071818_36 green_LineProfile_7.tif,111.2,117.7,113.0,0.01686,0.05593,18.85,20
071818_36 green_LineProfile_8.tif,110.7,118.2,112.0,0.01709,0.06711,69.35,9
071818_37 green_LineProfile_1.tif,66.04,119.0,90.0,0.02443,0.678,74.93,10
071818_37 green_LineProfile_2.tif,61.61,100.5,69.0,0.04722,0.8036,46.01,4
071818_37 green_LineProfile_3.tif,27.46,100.3,79.0,0.04727,1.872,75.1,5
071818_37 green_LineProfile_4.tif,64.47,99.75,78.0,0.04863,0.8902,49.13,11
071818_37 green_LineProfile_5.tif,20.98,119.0,75.0,0.1114,7.629,97.33,5
071818_37 green_LineProfile_6.tif,27.55,119.0,85.0,0.05583,3.346,99.24,5
071818_37 green_LineProfile_7.tif,19.92,119.0,109.0,0.06538,3.812,96.88,4
071818_37 green_LineProfile_8.tif,19.77,119.0,32.0,0.09178,6.765,97.5,6
071818_38 green_LineProfile_1.tif,76.68,94.08,82.0,0.01338,0.08053,26.81,18
071818_38 green_LineProfile_3.tif,23.62,49.48,33.0,0.02477,0.3828,47.01,6
071818_38 green_LineProfile_4.tif,28.13,46.99,41.0,0.02357,0.2746,34.66,8
071818_38 green_LineProfile_5.tif,30.29,37.08,33.0,0.01262,0.05308,17.36,8
071818_38 green_LineProfile_6.tif,18.27,19.65,19.0,0.01133,0.007776,20.54,4
071818_38 green_LineProfile_7.tif,109.0,113.5,112.0,0.01452,0.04228,22.36,18
071818_38 green_LineProfile_8.tif,34.2,41.39,35.0,0.01714,0.05356,34.55,8
