,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
122116-12 ChanA_LineProfile_1.tif,100.3,117.7,111.0,0.2931,3.18,51.18,16
122116-12 ChanA_LineProfile_2.tif,22.55,120.0,111.0,0.6153,31.41,99.74,3
122116-12 ChanA_LineProfile_3.tif,18.14,120.0,111.0,0.5692,33.76,99.9,3
122116-12 ChanA_LineProfile_4.tif,12.47,120.0,112.0,0.6093,39.52,99.38,3
122116-12 ChanA_LineProfile_5.tif,7.049,120.0,115.0,0.6089,40.65,99.5,3
122116-12 ChanA_LineProfile_6.tif,2.16,120.0,112.0,0.5502,38.79,99.98,2
122116-12 ChanA_LineProfile_7.tif,2.368,120.0,111.0,0.4847,35.23,100.0,2
122116-12 ChanA_LineProfile_8.tif,12.4,120.0,111.0,0.4511,31.2,98.97,3
122116-13 ChanA_LineProfile_1.tif,29.01,51.95,39.0,0.2602,2.985,69.83,7
122116-13 ChanA_LineProfile_2.tif,33.21,51.56,39.0,0.1591,1.802,66.37,9
122116-13 ChanA_LineProfile_4.tif,33.26,55.7,41.0,0.07597,0.9654,69.2,8
122116-13 ChanA_LineProfile_6.tif,33.25,51.33,39.0,0.06124,0.741,52.73,8
122116-13 ChanA_LineProfile_7.tif,28.4,51.52,35.0,0.09121,1.233,54.04,7
122116-13 ChanA_LineProfile_8.tif,23.42,51.79,41.0,0.07613,1.438,41.45,6
122116-14 ChanA_LineProfile_1.tif,17.01,25.9,23.0,0.1093,0.434,76.65,3
122116-14 ChanA_LineProfile_2.tif,17.48,26.43,20.0,0.06245,0.2751,52.02,4
122116-14 ChanA_LineProfile_4.tif,11.35,21.94,18.0,0.01825,0.08819,40.32,2
122116-14 ChanA_LineProfile_5.tif,16.71,20.68,18.0,0.01324,0.02732,52.88,3
122116-14 ChanA_LineProfile_6.tif,17.33,20.28,18.0,0.01442,0.02627,32.9,2
122116-14 ChanA_LineProfile_7.tif,15.5,24.69,18.0,0.02096,0.07704,68.16,3
122116-14 ChanA_LineProfile_8.tif,6.175,16.82,14.0,0.04368,0.2669,41.0,2
122116-25 ChanA_LineProfile_1.tif,98.23,113.7,106.0,0.04366,0.3345,13.71,16
122116-25 ChanA_LineProfile_2.tif,114.2,116.9,115.0,0.03661,0.06194,7.568,24
122116-25 ChanA_LineProfile_3.tif,109.4,117.6,115.0,0.04737,0.1913,9.676,22
122116-25 ChanA_LineProfile_4.tif,10.02,13.64,11.0,0.03713,0.07662,6.842,3
122116-25 ChanA_LineProfile_5.tif,87.63,91.72,88.0,0.04477,0.1076,6.475,18
122116-25 ChanA_LineProfile_6.tif,87.65,91.2,88.0,0.03913,0.09148,7.361,18
122116-25 ChanA_LineProfile_7.tif,87.68,91.14,88.0,0.02984,0.06837,8.125,18
122116-26 ChanA_LineProfile_1.tif,8.695,11.89,10.0,0.02853,0.06993,6.07,3
122116-26 ChanA_LineProfile_2.tif,75.17,80.53,78.0,0.0161,0.05535,7.838,16
122116-26 ChanA_LineProfile_3.tif,8.956,12.03,10.0,0.01755,0.03109,9.787,2
122116-26 ChanA_LineProfile_4.tif,51.14,54.1,53.0,0.008482,0.01638,13.62,9
122116-26 ChanA_LineProfile_5.tif,3.974,5.486,5.0,0.006443,0.005318,44.8,1
122116-26 ChanA_LineProfile_6.tif,97.01,99.68,98.0,0.009653,0.01225,16.2,14
122116-27 ChanA_LineProfile_1.tif,109.6,116.6,115.0,0.02598,0.09432,21.76,25
122116-27 ChanA_LineProfile_2.tif,109.6,114.0,110.0,0.01562,0.03279,13.23,27
122116-27 ChanA_LineProfile_3.tif,109.5,116.1,115.0,0.01552,0.05517,10.72,23
122116-27 ChanA_LineProfile_4.tif,109.5,113.9,110.0,0.01265,0.03708,8.895,24
122116-27 ChanA_LineProfile_5.tif,47.92,51.11,49.0,0.01165,0.02212,12.52,11
122116-27 ChanA_LineProfile_6.tif,11.7,13.6,12.0,0.008082,0.008053,9.73,3
122716_22 ChanA_LineProfile_2.tif,33.76,90.86,42.0,0.07254,2.475,97.66,3
122716_22 ChanA_LineProfile_3.tif,37.32,93.92,45.0,0.0745,2.152,93.09,4
122716_22 ChanA_LineProfile_4.tif,37.13,94.27,46.0,0.07745,2.418,91.42,5
122716_22 ChanA_LineProfile_5.tif,37.53,90.85,42.0,0.0785,1.855,92.16,4
122716_22 ChanA_LineProfile_6.tif,37.07,94.18,42.0,0.09512,2.809,92.62,4
122716_22 ChanA_LineProfile_7.tif,33.73,93.87,35.0,0.0955,2.899,97.33,4
122716_22 ChanA_LineProfile_8.tif,37.11,94.37,42.0,0.09098,2.962,90.6,5
122716_23 ChanA_LineProfile_2.tif,64.88,120.0,85.0,0.1159,4.762,74.46,11
122716_23 ChanA_LineProfile_3.tif,65.0,120.0,75.0,0.1227,4.824,75.38,11
122716_23 ChanA_LineProfile_4.tif,64.99,120.0,88.0,0.09854,3.815,77.98,10
122716_23 ChanA_LineProfile_5.tif,64.8,120.0,85.0,0.1073,4.375,74.93,9
122716_23 ChanA_LineProfile_6.tif,65.37,120.0,75.0,0.09926,3.776,76.36,10
122716_23 ChanA_LineProfile_7.tif,67.04,120.0,69.0,0.08045,3.0,77.44,9
122716_23 ChanA_LineProfile_8.tif,65.46,120.0,69.0,0.088,2.958,79.91,10
122716_24 ChanA_LineProfile_2.tif,9.143,39.29,13.0,0.08065,1.206,64.27,3
122716_24 ChanA_LineProfile_3.tif,10.17,27.26,19.0,0.04718,0.3013,45.74,3
122716_24 ChanA_LineProfile_4.tif,4.699,12.81,12.0,0.02813,0.1025,20.32,2
122716_24 ChanA_LineProfile_5.tif,8.32,16.66,13.0,0.03118,0.1233,25.95,3
122716_24 ChanA_LineProfile_6.tif,1.0,43.84,14.0,0.08633,1.944,68.25,1
122716_24 ChanA_LineProfile_7.tif,6.176,42.32,23.0,0.107,1.935,68.03,3
122716_24 ChanA_LineProfile_8.tif,2.313,41.68,27.0,0.1231,2.805,66.16,2
122716-12 ChanA_LineProfile_2.tif,65.28,98.77,95.0,0.4232,10.58,44.97,7
122716-12 ChanA_LineProfile_3.tif,77.02,92.97,85.0,0.4141,4.639,25.62,13
122716-12 ChanA_LineProfile_5.tif,70.04,95.48,78.0,0.435,6.283,34.43,14
122716-12 ChanA_LineProfile_6.tif,77.12,92.98,85.0,0.2354,2.58,24.8,18
122716-12 ChanA_LineProfile_7.tif,65.41,95.67,95.0,0.2354,4.93,43.05,17
122716-12 ChanA_LineProfile_8.tif,77.19,92.83,85.0,0.179,1.794,26.28,20
122716-13 ChanA_LineProfile_2.tif,4.904,6.786,6.0,0.04643,0.05958,60.12,2
122716-13 ChanA_LineProfile_3.tif,7.7,10.0,8.0,0.1159,0.2173,47.43,3
122716-13 ChanA_LineProfile_4.tif,7.647,14.1,9.0,0.121,0.3685,32.86,3
122716-14 ChanA_LineProfile_2.tif,54.85,73.89,56.0,0.05765,0.5612,43.46,17
122716-14 ChanA_LineProfile_3.tif,75.82,79.89,79.0,0.08825,0.2916,23.15,13
122716-14 ChanA_LineProfile_6.tif,75.77,78.14,76.0,0.05295,0.1087,7.178,25
122716-14 ChanA_LineProfile_7.tif,75.83,79.52,78.0,0.05717,0.1511,10.94,24
122716-14 ChanA_LineProfile_8.tif,75.77,78.15,78.0,0.05326,0.09669,8.504,25
122816_22 ChanA_LineProfile_1.tif,1.0,77.0,36.0,0.05682,2.047,82.51,1
122816_22 ChanA_LineProfile_2.tif,1.0,76.82,34.0,0.07626,2.292,82.45,1
122816_22 ChanA_LineProfile_3.tif,27.47,48.94,34.0,0.07551,0.8154,30.28,4
122816_22 ChanA_LineProfile_4.tif,29.44,91.55,39.0,0.06597,1.781,76.94,6
122816_22 ChanA_LineProfile_5.tif,22.47,86.79,34.0,0.06049,1.462,82.67,4
122816_22 ChanA_LineProfile_6.tif,23.22,48.89,34.0,0.05697,0.6916,43.48,4
122816_22 ChanA_LineProfile_7.tif,19.13,91.53,34.0,0.07087,2.374,75.93,2
122816_22 ChanA_LineProfile_8.tif,54.02,72.98,65.0,0.04233,0.4388,44.1,7
122816_23 ChanA_LineProfile_2.tif,63.02,76.58,65.0,0.02056,0.148,36.4,12
122816_22 ChanA_LineProfile_3.tif.1,27.47,48.94,34.0,0.07551,0.8154,30.28,4
122816_22 ChanA_LineProfile_4.tif.1,29.44,91.55,39.0,0.06597,1.781,76.94,6
122816_22 ChanA_LineProfile_5.tif.1,22.47,86.79,34.0,0.06049,1.462,82.67,4
122816_22 ChanA_LineProfile_6.tif.1,23.22,48.89,34.0,0.05697,0.6916,43.48,4
122816_22 ChanA_LineProfile_7.tif.1,19.13,91.53,34.0,0.07087,2.374,75.93,2
122816_22 ChanA_LineProfile_8.tif.1,54.02,72.98,65.0,0.04233,0.4388,44.1,7
